CODE_GENDER_M,NAME_CONTRACT_TYPE_Cash_loans,EXT_SOURCE_3,NAME_EDUCATION_TYPE_Higher_education,EXT_SOURCE_2,FLAG_OWN_CAR,NAME_EDUCATION_TYPE_Secondary_or_secondary_special
0,1,0.2079641743053816,0,0.0163571181077702,False,1
0,1,0.3233112448967859,0,0.3470748893859287,False,1
1,1,0.248535557339522,0,0.591487096224775,True,1
1,1,0.5549467685334323,0,0.2055186782891003,True,1
0,1,0.2314393514998941,0,0.4565135395738779,False,1
1,1,0.2837118826350007,0,0.3996755974383621,False,1
1,1,0.2985949897873972,0,0.4308220509974285,False,1
1,1,0.221335206354466,0,0.2577147024968231,False,1
0,1,0.2340151665320674,0,0.0729221163513263,True,1
0,0,0.3139166772114369,0,0.0565699567377861,True,1
0,1,0.2721336844147212,0,0.0580561646038421,True,1
1,1,0.0710551246687366,0,0.3863222756609577,False,1
1,1,0.4722533429586386,0,0.4449771742488137,False,1
1,1,0.2650494299443805,0,0.6513112839976943,True,1
1,1,0.3706496323299817,0,0.5626656775030212,True,1
0,1,0.1684161714286957,0,0.5103547031015556,False,0
1,1,0.5549467685334323,0,0.5037575700657743,False,1
0,1,0.2103502286944494,0,0.0295474723348705,False,1
0,1,0.2151824041847538,0,0.3024584031545673,True,1
1,0,0.3893387918468769,0,0.2653117484731741,False,1
1,1,0.2580842039460289,0,0.4567902556286222,True,1
0,1,0.3392876999089139,0,0.3784004965938311,False,1
1,1,0.5442347412142162,0,0.111071754097871,False,1
0,1,0.3217352821966848,0,0.141048985234225,True,1
1,1,0.4650692149562261,0,0.2578192968771686,True,1
0,1,0.1895952597360396,0,0.1724975081477771,True,1
1,1,0.1963339662134567,0,0.6444269672286206,False,1
1,1,0.191821602413606,0,0.6144793712505298,True,1
1,1,0.2778856891082046,0,0.3743508308703615,True,1
1,1,0.2079641743053816,0,0.5779690093071216,True,1
1,1,0.5638350489514956,1,0.2302447134325938,False,0
1,1,0.5298898341969072,0,0.2318881971357951,True,1
0,1,0.1261005588362325,1,0.0579546014187476,False,0
1,1,0.4776491548517548,0,0.3121962810955841,False,1
1,1,0.5108529061799658,0,0.2433146636237752,True,1
1,1,0.3170317785834444,0,0.2303726343570585,False,1
0,1,0.1735274304649146,0,0.0176413077436866,False,0
1,1,0.5108529061799658,0,0.1092901892060734,False,1
1,1,0.164414178829907,0,0.5755562200845902,False,1
0,1,0.2445163919946749,0,0.471664554826192,False,1
0,1,0.0580323087789702,0,0.6619211158217712,True,1
1,1,0.11911906455945,0,0.3301184670574001,False,1
0,1,0.1096264336424546,0,0.1650861059347631,False,1
1,1,0.0969483170508572,0,0.4022177235649343,False,1
1,1,0.3807996826489149,0,0.5007016457097635,False,1
1,1,0.0420489313221336,1,0.2710064158116183,True,0
0,1,0.2525986978339766,0,0.5193395738808694,True,1
0,1,0.1437580534911652,0,0.1241876642213772,False,1
0,1,0.1419915427739129,1,0.4517865295634188,False,0
1,1,0.3723336657058204,0,0.2211165306232312,False,1
1,1,0.1411151004466126,0,0.0671183035013598,True,1
0,1,0.4668640059537032,0,0.3069568734218301,False,1
0,1,0.6127042441012546,0,0.2214858312239837,False,1
0,0,0.1500851762342935,0,0.5285299226694772,False,0
1,1,0.4938628816996244,1,0.173091386149349,False,0
1,1,0.1221797440301585,0,0.1190123268439555,True,1
1,1,0.2622489709189549,0,0.3123559544903636,True,1
1,1,0.6769925032909132,0,0.2287366933593573,True,1
0,1,0.0633753623099886,1,0.6071915699287326,False,0
1,1,0.3312508645909018,0,0.589774020282627,False,1
0,1,0.4956658291397297,0,0.1801924493471974,False,0
0,1,0.0749592808990468,0,0.1970816761914012,False,1
0,1,0.3046721837533529,0,0.4059194565651129,False,1
1,1,0.1491674613233488,0,0.5590301909739932,True,1
0,1,0.2127563054543414,0,0.3302925792399635,False,1
0,1,0.0982185952628723,1,0.4018287071556895,False,0
0,1,0.1528662291550415,0,0.6834565779646549,False,1
0,1,0.1704461230452281,0,0.3090962623270829,True,1
1,1,0.4258928980051529,0,0.4947702551763872,True,1
1,1,0.3606125659189888,0,0.4950053071079029,True,1
1,1,0.1895952597360396,1,0.5050476566791312,True,0
1,1,0.2103502286944494,0,0.1229160738626787,True,1
0,1,0.1161249142719599,0,0.123333959701098,True,1
0,1,0.2837118826350007,0,0.5009968572115989,True,1
0,1,0.180887977767074,0,0.3856019061730748,False,1
0,1,0.2164029605152194,0,0.01028210260762,False,1
0,1,0.4223696523543468,0,0.4306772762636764,False,1
1,1,0.0417593600683045,1,0.2983773414015488,False,0
0,1,0.0890438827498688,0,0.589953890591392,False,1
0,1,0.1624419982223248,0,0.6233502611725553,False,1
0,1,0.4884551844437485,0,0.3442507292017128,False,1
1,1,0.4650692149562261,0,0.6031526609826897,False,1
0,1,0.3842068130556564,1,0.0740881599905739,False,0
0,1,0.7136313997323308,0,0.1234640596292095,False,1
1,1,0.5549467685334323,0,0.0788097143231485,True,1
1,1,0.3807996826489149,0,0.3596908449852436,True,1
0,1,0.2176285202779586,0,0.5399940708003529,False,1
0,1,0.100151820337239,1,0.3416342433581341,False,0
1,1,0.4668640059537032,0,0.2582588957020412,False,1
1,0,0.1237353221130787,0,0.50131393545229,False,1
0,1,0.5108529061799658,0,0.1246474296692705,False,1
0,1,0.2340151665320674,0,0.161853640789651,False,1
1,1,0.1798217650897043,1,0.2459127791709293,True,0
0,1,0.0411859296094006,0,0.2877183772822952,False,1
0,1,0.2340151665320674,0,0.6692801124081146,False,1
0,1,0.2650494299443805,0,0.2801295301857279,False,1
0,1,0.1110424022694314,0,0.5733270609974779,False,1
0,0,0.3474182272002641,0,0.0262563885262293,True,1
1,1,0.4365064990977374,0,0.2610838756355794,True,1
1,1,0.2263473957097693,0,0.3618441915790648,True,1
0,1,0.1285043773724039,0,0.3421311817241793,False,1
0,1,0.3296550543128238,0,0.1543167853207072,False,1
1,1,0.2151824041847538,0,0.5477405454953713,True,1
0,1,0.1068419476808217,0,0.4190718231064069,False,1
0,1,0.0811859431667211,1,0.0756191108717451,False,0
0,1,0.1393757800997895,1,0.5921791008851658,False,0
1,1,0.7121551551910698,0,0.1371137942160123,True,1
1,1,0.3740208032583212,0,0.1864118556795137,False,1
1,1,0.3490552510751822,0,0.0536553733215316,True,1
1,1,0.3139166772114369,0,0.6030427372792105,False,1
1,1,0.4525335592581747,1,0.1366410178715013,False,0
1,1,0.4400578303966329,0,0.1953263013480769,True,0
0,1,0.3474182272002641,0,0.2665197753925157,True,1
0,1,0.158554899794863,0,0.0108034674862618,False,1
1,1,0.0545839935176224,1,0.2038030117602418,True,0
0,1,0.2580842039460289,0,0.0989597291124267,False,1
1,1,0.1595195404777181,1,0.1246617462645692,False,0
0,1,0.083364197740675,0,0.1247667777235659,False,1
1,1,0.3108182544189319,1,0.1671732910807828,False,0
1,1,0.3092753558842053,1,0.1654873674903569,True,0
0,1,0.5028782772082183,0,0.1841277259735535,False,1
0,1,0.0884605646541969,0,0.3380480019395169,False,1
1,1,0.2778856891082046,0,0.248615300344288,True,1
1,1,0.3859146722745145,0,0.5557123286063914,False,1
0,1,0.0520364070962328,0,0.5769979287302688,True,1
1,1,0.1428725230413196,0,0.2944552988645344,True,1
1,1,0.6738300778602003,0,0.2575432276896604,False,1
0,1,0.1482543790610911,0,0.6749904562759241,False,1
0,1,0.4578995512067301,0,0.1289323345506643,False,1
1,1,0.5549467685334323,0,0.3206959449622537,False,1
0,1,0.1940678276718812,0,0.5341985056479598,False,1
1,1,0.1595195404777181,0,0.043653273356472,True,1
0,1,0.248535557339522,0,0.6010308797264267,False,1
0,1,0.3201633668633456,1,0.2051440234753092,False,0
1,1,0.1566398270314114,0,0.4078351003995687,True,1
0,1,0.2164029605152194,0,0.5210970340714117,False,1
1,1,0.2707073872651806,0,0.0957527088492624,True,0
0,1,0.2970866116472028,0,0.2578611423855018,False,1
1,1,0.0414716966252567,0,0.24735518377451,True,1
1,1,0.2276129150623945,1,0.2506223322923213,False,0
1,1,0.6594055320683344,0,0.1652428971427238,False,1
0,1,0.2055981385493208,0,0.5840801117514067,False,1
1,1,0.2793353208976285,0,0.2966132687735776,False,1
1,1,0.4031416766587513,1,0.2521161107143192,True,0
1,1,0.1997705696341145,0,0.0478541995248566,True,1
1,1,0.1146524943029705,0,0.673477497273825,False,1
1,1,0.2608559142068693,0,0.4494478726724428,False,1
0,1,0.080116380463876,0,0.674414519268361,False,0
1,1,0.1735274304649146,0,0.5397387601900986,False,1
0,1,0.1437580534911652,0,0.2858978721410488,False,1
0,1,0.2622489709189549,0,0.1210797152013131,False,1
0,1,0.3523399726917038,0,0.3849804071544912,False,1
1,1,0.087880699180133,0,0.4346063956877169,False,1
0,1,0.1419915427739129,0,0.0413307829146298,False,1
1,1,0.0358517647422262,0,0.6677779126457066,True,1
1,1,0.2807895743848605,0,0.2306480269571811,True,1
0,1,0.0749592808990468,0,0.2319427311585574,False,1
1,1,0.0839170036575357,0,0.0470937842032125,False,1
0,1,0.0005272652387098,1,0.5654456666671809,False,0
1,1,0.5549467685334323,0,0.3461982861380848,False,1
1,1,0.2418614865234661,0,0.2053973059892979,False,1
1,1,0.3996756156233169,0,0.530218809429567,False,1
1,1,0.5108529061799658,0,0.5323044422833636,False,1
1,1,0.1862929496555374,0,0.4650217778300627,False,1
1,1,0.4365064990977374,0,0.2772283515057352,False,1
1,1,0.4135967602644276,0,0.314214242903987,True,1
0,1,0.5108529061799658,0,0.0500144685894184,False,1
1,1,0.2009260877159709,0,0.5217573135102741,True,1
0,1,0.3979463219016906,0,0.3135596302700353,False,1
0,1,0.1061556230153924,0,0.6217779119686158,False,1
1,1,0.3927738606031339,0,0.4811445726288829,False,0
0,1,0.3062022983135042,0,0.454029743682428,False,1
0,0,0.3656165070113335,0,0.1942664499695638,False,1
0,1,0.049942601896243,1,0.0010360413231815,False,0
0,1,0.2837118826350007,0,0.3629204274925173,False,1
1,1,0.2418614865234661,0,0.2042966826788709,True,1
0,0,0.25533177083329,0,0.1780318484657389,False,1
1,1,0.110332428166289,0,0.0697571164242878,False,1
0,1,0.3360615207658242,0,0.4134342404500462,False,1
1,1,0.0612681138492898,0,0.3294852854420254,True,1
1,1,0.3185955240537633,0,0.2740411354567499,True,1
1,1,0.3092753558842053,0,0.4366762753880364,False,1
1,1,0.2103502286944494,0,0.1903974666358272,True,1
1,1,0.6212263380626669,0,0.1204157301681031,True,1
0,1,0.158554899794863,0,0.6727750235774752,False,1
1,1,0.5638350489514956,0,0.2445285657588559,True,1
1,1,0.3092753558842053,0,0.1279214335333638,True,1
0,1,0.2405414172860865,0,0.5870996145332288,False,1
1,1,0.0938365970374978,0,0.6370476639252577,False,1
1,1,0.5108529061799658,0,0.3679405554386685,True,1
0,1,0.053114172843977,0,0.2920894189319937,False,1
1,1,0.4938628816996244,0,0.5695087100704637,False,1
0,1,0.2985949897873972,0,0.585874546995437,False,1
1,1,0.3962195720630885,0,0.1889019752040999,True,1
1,1,0.1997705696341145,0,0.6912524229627532,True,1
1,1,0.0956927242302637,0,0.6252377534514281,False,0
0,1,0.3457848024695955,0,0.4094679846757553,False,1
0,1,0.190705947811054,1,0.0648012700608363,False,0
1,1,0.2353105173615833,0,0.1535705728980404,True,1
1,1,0.2512394458905693,0,0.0425788159383517,True,1
0,1,0.2567055724393002,1,0.3768021798779913,False,0
0,1,0.0969483170508572,0,0.4184756897705565,False,1
0,1,0.5620604831738043,0,0.2548139332775691,False,1
1,1,0.0861616623809292,0,0.5767096910739895,False,1
1,1,0.5334816299804352,0,0.4503246128067648,False,1
1,1,0.2405414172860865,1,0.2347711832657629,False,0
1,1,0.5262949398096192,0,0.344191494398425,False,1
0,1,0.1168672659157136,0,0.2649112705413186,False,1
1,1,0.1491674613233488,0,0.1691493245278404,True,1
0,1,0.5352762504724826,1,0.0877239140816352,False,0
0,1,0.4938628816996244,0,0.0704198500429948,False,1
0,1,0.520897599048938,0,0.2037959150631446,False,1
0,1,0.3344541255096772,0,0.0758809102638986,False,1
1,1,0.1604889306273446,0,0.1243590124993737,True,1
0,1,0.2608559142068693,1,0.4687338216836205,False,0
0,1,0.3062022983135042,1,0.2856211540221302,False,0
1,1,0.25533177083329,0,0.0030524396810639,True,1
1,1,0.7394117535524816,0,0.0472421866445471,True,1
1,1,0.2594676548211199,0,0.5276252799829542,False,1
1,1,0.0724966767537821,0,0.2536240581969314,True,1
0,1,0.1351060157401717,0,0.2311023456478344,False,1
1,1,0.4418358231994413,0,0.2210374521746168,False,1
1,1,0.6690566947824041,0,0.0568741606538601,True,0
0,1,0.5602843280409464,0,0.0009444483934728,False,1
0,1,0.3092753558842053,0,0.5441194913321937,False,1
0,1,0.3077366963789207,0,0.429658827573013,False,1
1,1,0.3723336657058204,0,0.3421114943985414,True,1
0,1,0.1940678276718812,0,0.2455317972364084,False,1
1,1,0.248535557339522,0,0.5613145796836814,False,1
1,1,0.3170317785834444,0,0.3136114071518018,True,1
1,1,0.6246146584503397,1,0.0492255942668831,True,0
0,1,0.5108529061799658,0,0.1327342544243189,False,1
0,1,0.6528965519806539,0,0.1429673182978404,False,1
1,1,0.1986200451074864,0,0.3462972851687272,True,1
1,1,0.511891801533151,0,0.1205408568321764,False,1
1,1,0.190705947811054,0,0.0596684567410524,False,1
1,1,0.5108529061799658,0,0.0045289086564257,True,1
0,1,0.3328505641648731,0,0.2343628562215823,False,1
0,1,0.1351060157401717,0,0.5927757275185566,True,1
0,1,0.1198779608955348,0,0.1686888412856128,False,1
0,1,0.1614630800057724,0,0.4927368902201214,False,1
1,1,0.237916079507114,0,0.5265187540399575,False,1
0,0,0.0580323087789702,1,0.019017840007967,False,0
0,1,0.1117563710719636,0,0.463531495951355,False,1
0,1,0.470456116119975,0,0.2652563401861944,False,1
1,1,0.2925880073368475,0,0.4924472083640517,True,1
0,1,0.326475210066026,0,0.6001496140471702,False,1
0,1,0.0902209392907684,0,0.3618694395026761,True,1
1,1,0.1654074596555436,0,0.6047845809754189,False,1
1,1,0.3791004853998145,0,0.5871420218918827,False,1
0,1,0.1168672659157136,0,0.6533545735246364,False,1
1,1,0.4048783643353997,0,0.2145888278142498,True,1
0,1,0.0729831556556651,0,0.5203602717604611,False,1
0,1,0.5691487713619409,0,0.1942664499695638,False,1
0,1,0.1261005588362325,1,0.3388019872363426,False,0
0,1,0.3360615207658242,0,0.5410042417996026,False,1
0,1,0.2103502286944494,0,0.3064732794008558,False,1
1,1,0.2851799046358216,0,0.0094349809483125,True,1
0,1,0.22009464485041,1,0.368327140595718,False,0
0,1,0.4848514754962666,0,0.1792671996655886,False,1
1,1,0.2250868621163805,0,0.0018903102951913,True,1
1,1,0.2366108235287817,0,0.0323465126788449,False,1
1,1,0.3001077565791181,1,0.4086909243042378,False,0
0,1,0.3001077565791181,0,0.5260771605082718,False,1
0,1,0.2103502286944494,0,0.5463425722498428,False,1
0,1,0.2707073872651806,0,0.1663013310743959,False,1
0,1,0.4740512892789932,0,0.3870587069051683,False,1
1,1,0.3962195720630885,0,0.2662719088168552,False,1
0,1,0.0005272652387098,0,0.4660936454876571,False,1
1,1,0.3139166772114369,0,0.1040626079234875,False,1
1,1,0.5108529061799658,0,0.3133478641207081,False,1
1,1,0.5442347412142162,0,0.3303554645202394,True,1
0,1,0.2881295999178507,0,0.3252479611089753,True,1
1,1,0.3927738606031339,0,0.2319427311585574,False,1
0,1,0.1253078784282391,0,0.1892305438817064,False,1
0,1,0.1884895337951677,0,0.2653884798459746,True,1
1,1,0.2622489709189549,0,0.534018937643461,False,1
1,1,0.5954562029091491,0,0.1205872285071022,True,1
1,1,0.1082263226697141,0,0.5568188498277689,False,1
0,1,0.2512394458905693,1,0.1957528432118484,False,0
0,1,0.2164029605152194,0,0.3161257787679494,False,1
1,1,0.4938628816996244,0,0.0289729469487364,False,1
1,1,0.3062022983135042,1,0.3930467531446803,True,0
0,1,0.1351060157401717,1,0.0876259619639282,False,0
1,1,0.3807996826489149,0,0.1541912604256258,False,1
0,1,0.2622489709189549,0,0.1895528316961525,False,1
1,1,0.2525986978339766,1,0.5898904096978037,True,0
0,0,0.2896112383820055,0,0.3735010244347136,False,1
0,0,0.2327247762679433,0,0.5762451984170266,False,1
1,1,0.1393757800997895,0,0.4363965766952157,True,1
0,1,0.3217352821966848,0,0.1001850889883979,False,1
0,1,0.0720131886405828,0,0.6333537185870866,False,1
0,1,0.0005272652387098,0,0.3674982254553171,False,1
0,1,0.1146524943029705,0,0.6419578622146448,True,1
0,1,0.1376544619182607,0,0.5574069664571539,False,1
0,1,0.5867400085415683,0,0.0011682960651004,True,0
1,1,0.4418358231994413,0,0.1615897967673669,False,1
1,1,0.5108529061799658,0,0.1002698876058691,False,0
0,1,0.4686596550493113,0,0.4478791871660569,False,1
0,0,0.2176285202779586,0,0.2817197847294197,False,1
1,0,0.2431864804420123,0,0.3239248097953612,True,1
0,1,0.2188590822283744,0,0.2631435910213423,False,1
1,1,0.1368005219117748,0,0.4906163257175583,False,0
0,1,0.2392262794694045,0,0.6099680039027765,False,1
0,1,0.6545292802242897,0,0.0243741369440587,False,1
0,1,0.3774042489507649,0,0.3759091103020562,True,1
0,1,0.190705947811054,0,0.1975145764845719,False,1
1,1,0.3312508645909018,0,0.2128140628909733,True,1
0,1,0.4489622731076524,0,0.2651242425749029,False,1
0,1,0.3170317785834444,0,0.169903599248127,False,1
1,1,0.3474182272002641,0,0.5319178936420913,True,1
1,1,0.4329616670974407,0,0.0425814903710348,True,1
0,1,0.6212263380626669,0,0.2387344572957865,False,1
1,1,0.4525335592581747,0,0.2963259233218004,False,1
1,1,0.3962195720630885,0,0.4444155728776029,True,1
1,1,0.3572932680336494,0,0.2651072007852093,False,1
1,1,0.5108529061799658,0,0.1018191991346106,True,1
1,1,0.1075321758024709,1,0.6059495583894647,True,0
0,1,0.4561097392782771,0,0.44932883329251,False,1
1,1,0.0456768096067446,0,0.3109345566111512,False,1
1,1,0.2678689358444539,0,0.6380784921701326,True,1
1,1,0.5108529061799658,0,0.2119982799097173,False,1
1,1,0.2327247762679433,0,0.2062229700539898,False,1
0,1,0.190705947811054,0,0.4952950253059899,False,0
1,1,0.2721336844147212,0,0.7155583949121861,False,1
1,1,0.4938628816996244,0,0.1953537989258013,True,1
1,1,0.0890438827498688,1,0.0793320092967201,True,0
0,1,0.1008037063175332,0,0.6030113285954993,False,1
0,1,0.4578995512067301,0,0.1045877448601829,False,1
0,0,0.1446481462546413,0,0.0946751549428939,True,1
1,1,0.5108529061799658,0,0.2332190356375585,False,1
1,1,0.0705805188315975,0,0.6875580338558065,True,1
1,1,0.2925880073368475,0,0.6447676254430973,False,1
1,1,0.248535557339522,1,0.5294452738842772,True,0
0,1,0.4489622731076524,1,0.0797033453932523,False,0
1,1,0.5334816299804352,0,0.3509850609074831,False,1
1,0,0.2721336844147212,1,0.2045207253249744,True,0
1,1,0.5549467685334323,0,0.373260558094697,True,1
0,1,0.3523399726917038,0,0.203104869943142,False,0
0,1,0.4329616670974407,0,0.3077482780622729,False,1
0,0,0.5108529061799658,0,0.1106299113755109,False,1
0,1,0.2103502286944494,0,0.5048672668615811,False,1
1,1,0.1519345490496476,0,0.1458473809936089,True,1
1,1,0.3474182272002641,0,0.5518162924997011,False,1
0,1,0.2115507642052577,0,0.2951645066321742,False,0
0,1,0.3016248916841194,0,0.4521277641785778,False,1
1,1,0.2851799046358216,0,0.2478603460417418,False,1
1,1,0.445396241560834,0,0.0788319430152491,True,1
1,1,0.1595195404777181,0,0.2828007380126118,True,1
1,1,0.3723336657058204,0,0.5310194291834504,True,1
1,1,0.1674084472266241,0,0.0110327569058519,False,0
1,1,0.5585066276769286,0,0.1314357060764447,True,1
1,1,0.2650494299443805,0,0.4196575412823183,False,1
0,1,0.1852020815902493,0,0.6156598055926593,False,1
1,1,0.1974745115685422,0,0.5926015196218188,False,1
1,1,0.2044226253763287,0,0.463531495951355,False,1
1,1,0.2678689358444539,1,0.5440110026465657,False,0
0,1,0.2392262794694045,0,0.6077599288079951,False,1
0,1,0.3457848024695955,0,0.36183914208587,False,1
1,1,0.0806495443214359,0,0.7461096338859569,True,1
0,1,0.5797274227921155,0,0.1030698507854937,False,1
0,1,0.0673395087140309,0,0.5968917500994856,False,0
1,1,0.3062022983135042,0,0.6478069607796553,False,1
0,0,0.3506958432829587,0,0.0070638633219244,False,1
1,1,0.5108529061799658,0,0.1511222845049907,False,1
1,1,0.3441550073724169,0,0.5664233392730396,False,1
0,1,0.3774042489507649,0,0.2544611487009048,False,1
1,1,0.3910549766342248,0,0.1309173224783052,False,1
0,1,0.0806495443214359,0,0.5815173340168264,False,1
0,1,0.3123653692278984,0,0.1459536558814002,False,1
0,1,0.1986200451074864,0,0.1597790226027306,False,1
0,1,0.3046721837533529,0,0.2776667317418485,True,1
1,1,0.3457848024695955,0,0.3662487078523497,False,1
0,0,0.4561097392782771,0,0.1901986685014857,False,1
0,1,0.3774042489507649,0,0.2665197753925157,False,1
1,1,0.4223696523543468,0,0.4891408698275826,False,1
0,1,0.22009464485041,0,0.4064257972502104,False,1
1,1,0.3062022983135042,0,0.3754834024751916,False,1
0,1,0.0604436913265675,0,0.6759395958954881,True,1
0,1,0.172495466777331,0,0.6525815608465481,False,1
1,1,0.1852020815902493,0,0.4586954276650335,True,1
1,1,0.5513812618027899,0,0.3755705799972836,False,1
1,1,0.363945238612397,0,0.1386213072323536,True,1
1,1,0.1830351672178103,0,0.5590355816636497,True,1
0,1,0.1437580534911652,0,0.02391762741795,False,1
0,1,0.0564751797291575,0,0.6153544723145433,True,1
0,1,0.5108529061799658,0,0.0698735651028978,False,1
0,1,0.2594676548211199,0,0.562848623714696,False,1
1,1,0.3656165070113335,0,0.0626384182547726,True,1
0,1,0.2044226253763287,0,0.5616214832282755,False,1
0,1,0.2032521136204725,0,0.1915258625230554,False,1
0,1,0.3859146722745145,0,0.0129315958946979,True,1
1,1,0.1624419982223248,0,0.0196285965766011,True,1
1,1,0.4083588531230431,0,0.407159288714144,True,0
1,1,0.1538025863067176,1,0.6565075493268191,False,0
1,1,0.110332428166289,1,0.6177790849608131,True,0
1,1,0.2567055724393002,0,0.4881026979401473,True,1
1,1,0.4382813743111921,0,0.0051052074166654,False,1
0,1,0.3589512285783967,0,0.1144339120302532,False,1
0,1,0.3539876078507373,1,0.3242553348508165,False,0
1,1,0.3170317785834444,0,0.0486525757897778,True,1
0,1,0.2032521136204725,0,0.3770024657504971,False,1
0,1,0.4920600938649263,0,0.0104487669542827,False,1
1,1,0.083364197740675,0,0.3151432699977557,True,1
1,1,0.1674084472266241,0,0.7412032477558415,False,1
0,1,0.5136937663039473,0,0.0989811796436071,False,1
0,1,0.2985949897873972,0,0.5442930645167376,True,1
0,1,0.3962195720630885,0,0.2652563401861944,False,1
0,1,0.4241303111942548,0,0.3016332143415438,False,1
1,1,0.2970866116472028,0,0.4221520179346397,False,0
1,1,0.5513812618027899,1,0.0003747011219745,False,0
1,1,0.6279908192952864,0,0.3703696780738199,False,1
1,1,0.3077366963789207,0,0.4485606284088095,False,0
0,1,0.3312508645909018,0,0.180143999214222,False,1
1,1,0.2881295999178507,0,0.1853066836308692,True,1
0,1,0.3589512285783967,0,0.1176140143952949,False,1
1,1,0.3425288720742255,0,0.5960917296070859,True,1
0,1,0.1110424022694314,0,0.2421409706221274,False,1
0,1,0.326475210066026,0,0.5050913873478706,False,1
0,1,0.1351060157401717,0,0.2704839882240554,False,1
0,1,0.1777040724853336,0,0.6594601983833115,False,1
0,1,0.22009464485041,1,0.2504498791603146,False,0
0,1,0.2044226253763287,0,0.1347840192095925,False,1
0,1,0.2735646775174348,0,0.298995731099113,False,1
0,1,0.3622772470384314,0,0.2220670519313411,False,1
1,1,0.2896112383820055,0,0.6366127207060497,True,1
1,1,0.1139223962922108,0,0.0279541128184394,True,1
1,1,0.2020866016820394,0,0.4740138295823696,True,1
1,1,0.1253078784282391,0,0.6506156894172154,True,1
1,1,0.1510075350878296,0,0.7116389526251191,True,1
0,1,0.3170317785834444,0,0.5891389922626871,False,1
0,1,0.2636468134452008,0,0.1942664499695638,True,1
0,1,0.2115507642052577,0,0.4492097997161363,False,1
0,1,0.1419915427739129,0,0.4880043499960454,False,1
0,1,0.228883416700673,0,0.4237745004922259,False,1
0,1,0.1268975261602733,1,0.2007754035972499,False,0
1,1,0.4956658291397297,0,0.003786129070713,False,1
1,1,0.1500851762342935,1,0.0730745325972604,True,0
1,1,0.2539628093363117,0,0.4644397306311482,True,1
0,1,0.1359510441732951,0,0.4110499281462685,False,1
0,1,0.2778856891082046,0,0.6469033959779681,False,1
0,1,0.4794489811780563,0,0.2798650214969844,False,1
1,1,0.3409064264152384,1,0.2658363619339959,True,0
1,1,0.4992720153045617,0,0.1604848531405259,True,1
0,1,0.3046721837533529,0,0.447257407575364,False,0
1,1,0.2721336844147212,0,0.0954690773637289,True,1
0,1,0.2764406945454034,0,0.5255101164991619,False,1
1,1,0.4083588531230431,0,0.027018932339317,True,1
1,1,0.3280631605201915,0,0.1915597253822421,False,1
1,1,0.3876253444214701,1,0.5478001324255073,False,0
0,1,0.11911906455945,0,0.4563507779505511,True,1
1,1,0.5108529061799658,0,0.0852227335849444,True,1
0,1,0.2079641743053816,1,0.216552352050656,False,0
1,1,0.2764406945454034,0,0.3418162497969317,True,1
1,1,0.4241303111942548,1,0.0838889230286952,True,0
1,1,0.4118485559242397,0,0.0560748344261343,False,1
0,1,0.3791004853998145,0,0.5401244340890807,False,1
1,1,0.2851799046358216,0,0.3100871665448073,True,1
1,1,0.324891229465852,0,0.3421459475752308,False,1
1,1,0.5406544504453575,0,0.3800478282124093,False,1
